id,n_victimas,aaaa,mm,dd,fecha,participantes
LC-2020-0554974,1,2020,10,7,2020-10-07,CICLISTA-MOTO
LC-2020-0555383,1,2020,10,7,2020-10-07,CICLISTA-MOTO
LC-2020-0555883,1,2020,10,7,2020-10-07,CICLISTA-AUTO
LC-2020-0557772,1,2020,10,9,2020-10-09,CICLISTA-AUTO
LC-2020-0559124,1,2020,10,9,2020-10-09,CICLISTA-AUTO
LC-2020-0559963,1,2020,10,10,2020-10-10,CICLISTA-SD
LC-2020-0560130,1,2020,10,10,2020-10-10,MOTO-CICLISTA
LC-2020-0560503,1,2020,10,10,2020-10-10,CICLISTA-AUTO
LC-2020-0561774,1,2020,10,12,2020-10-12,CICLISTA-AUTO
LC-2020-0562469,1,2020,10,12,2020-10-12,CICLISTA-AUTO
LC-2020-0563435,1,2020,10,13,2020-10-13,CICLISTA-CICLISTA
LC-2020-0563453,1,2020,10,13,2020-10-13,CICLISTA-AUTO
LC-2020-0565554,1,2020,10,14,2020-10-14,CICLISTA-SD
LC-2020-0565850,1,2020,10,14,2020-10-14,CICLISTA-SD
LC-2020-0567382,2,2020,10,15,2020-10-15,CICLISTA-AUTO
LC-2020-0567544,1,2020,10,15,2020-10-15,CICLISTA-MOTO
LC-2020-0568580,1,2020,10,16,2020-10-16,CICLISTA-AUTO
LC-2020-0569220,1,2020,10,16,2020-10-16,CICLISTA-AUTO
LC-2020-0571327,1,2020,10,18,2020-10-18,CICLISTA-AUTO
LC-2020-0572581,1,2020,10,19,2020-10-19,PEATON-CICLISTA
LC-2020-0572643,1,2020,10,19,2020-10-19,CICLISTA-CAMIONETA
LC-2020-0573898,1,2020,10,20,2020-10-20,CICLISTA-AUTO
LC-2020-0575411,1,2020,10,21,2020-10-21,CICLISTA-AUTO
LC-2020-0575706,1,2020,10,21,2020-10-21,CICLISTA-AUTO
LC-2020-0575810,1,2020,10,21,2020-10-21,CICLISTA-CAMIONETA
LC-2020-0576116,1,2020,10,21,2020-10-21,CICLISTA-AUTO
LC-2020-0581113,1,2020,10,25,2020-10-25,CICLISTA-OBJETO FIJO
LC-2020-0581745,1,2020,10,26,2020-10-26,CICLISTA-SD
LC-2020-0582320,1,2020,10,26,2020-10-26,CICLISTA-AUTO
LC-2020-0583940,1,2020,10,27,2020-10-27,CICLISTA-AUTO
LC-2020-0584081,1,2020,10,27,2020-10-27,CICLISTA-SD
LC-2020-0586089,1,2020,10,28,2020-10-28,CICLISTA-AUTO
LC-2020-0586264,1,2020,10,28,2020-10-28,CICLISTA-AUTO
LC-2020-0590673,1,2020,10,31,2020-10-31,CICLISTA-AUTO
LC-2020-0591293,1,2020,10,31,2020-10-31,CICLISTA-SD
LC-2020-0591713,1,2020,11,1,2020-11-01,CICLISTA-TAXI
LC-2020-0591924,1,2020,11,1,2020-11-01,CICLISTA-AUTO
LC-2020-0591929,1,2020,11,1,2020-11-01,CICLISTA-SD
LC-2020-0593216,2,2020,11,2,2020-11-02,CICLISTA-CICLISTA
LC-2020-0593386,1,2020,11,2,2020-11-02,CICLISTA-AUTO
LC-2020-0593569,1,2020,11,2,2020-11-02,CICLISTA-SD
LC-2020-0594024,1,2020,11,2,2020-11-02,CICLISTA-AUTO
LC-2020-0594181,1,2020,11,3,2020-11-03,CICLISTA-AUTO
LC-2020-0594656,1,2020,11,3,2020-11-03,CICLISTA-AUTO
LC-2020-0595047,1,2020,11,3,2020-11-03,CICLISTA-SD
LC-2020-0595200,2,2020,11,3,2020-11-03,CICLISTA-SD
LC-2020-0595529,1,2020,11,3,2020-11-03,PEATON-CICLISTA
LC-2020-0597069,1,2020,11,4,2020-11-04,CICLISTA-AUTO
LC-2020-0597132,1,2020,11,4,2020-11-04,CICLISTA-AUTO
LC-2020-0597201,1,2020,11,4,2020-11-04,CICLISTA-TAXI
LC-2020-0597591,1,2020,11,4,2020-11-04,CICLISTA-AUTO
LC-2020-0597686,1,2020,11,4,2020-11-04,CICLISTA-AUTO
LC-2020-0597693,1,2020,11,4,2020-11-04,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0598081,1,2020,11,5,2020-11-05,CICLISTA-AUTO
LC-2020-0598170,1,2020,11,5,2020-11-05,CICLISTA-AUTO
LC-2020-0599137,1,2020,11,5,2020-11-05,CICLISTA-AUTO
LC-2020-0599166,1,2020,11,5,2020-11-05,CICLISTA-SD
LC-2020-0599234,1,2020,11,5,2020-11-05,CICLISTA-CAMIONETA
LC-2020-0599322,1,2020,11,5,2020-11-05,CICLISTA-SD
LC-2020-0599391,1,2020,11,5,2020-11-05,CICLISTA-SD
LC-2020-0599880,1,2020,11,6,2020-11-06,CICLISTA-AUTO
LC-2020-0600097,1,2020,11,6,2020-11-06,CICLISTA-AUTO
LC-2020-0600358,1,2020,11,6,2020-11-06,CICLISTA-AUTO
LC-2020-0600636,1,2020,11,6,2020-11-06,CICLISTA-MOTO
LC-2020-0600977,1,2020,11,6,2020-11-06,PEATON-CICLISTA
LC-2020-0601150,1,2020,11,6,2020-11-06,CICLISTA-SD
LC-2020-0601610,1,2020,11,7,2020-11-07,CICLISTA-AUTO
LC-2020-0601967,1,2020,11,7,2020-11-07,CICLISTA-AUTO
LC-2020-0602098,1,2020,11,7,2020-11-07,CICLISTA-AUTO
LC-2020-0602179,1,2020,11,7,2020-11-07,CICLISTA-AUTO
LC-2020-0602267,1,2020,11,7,2020-11-07,CICLISTA-AUTO
LC-2020-0601663,1,2020,11,7,2020-11-07,CICLISTA-OBJETO FIJO
LC-2020-0602915,1,2020,11,8,2020-11-08,PEATON-CICLISTA
LC-2020-0603563,1,2020,11,9,2020-11-09,CICLISTA-CAMION
LC-2020-0603762,1,2020,11,9,2020-11-09,CICLISTA-AUTO
LC-2020-0603968,1,2020,11,9,2020-11-09,CICLISTA-AUTO
LC-2020-0603973,1,2020,11,9,2020-11-09,CICLISTA-AUTO
LC-2020-0604171,1,2020,11,9,2020-11-09,CICLISTA-CAMIONETA
LC-2020-0604378,1,2020,11,9,2020-11-09,CICLISTA-TAXI
LC-2020-0604508,1,2020,11,9,2020-11-09,CICLISTA-AUTO
LC-2020-0604561,1,2020,11,9,2020-11-09,CICLISTA-CAMIONETA
LC-2020-0605081,1,2020,11,10,2020-11-10,CICLISTA-AUTO
LC-2020-0605529,1,2020,11,10,2020-11-10,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0605703,1,2020,11,10,2020-11-10,CICLISTA-SD
LC-2020-0605710,1,2020,11,10,2020-11-10,CICLISTA-CAMIONETA
LC-2020-0606068,2,2020,11,10,2020-11-10,CICLISTA-AUTO
LC-2020-0606188,1,2020,11,10,2020-11-10,CICLISTA-SD
LC-2020-0606695,1,2020,11,10,2020-11-10,CICLISTA-AUTO
LC-2020-0606746,1,2020,11,10,2020-11-10,CICLISTA-AUTO
LC-2020-0606758,1,2020,11,10,2020-11-10,CICLISTA-SD
LC-2020-0607749,1,2020,11,11,2020-11-11,CICLISTA-AUTO
LC-2020-0607770,1,2020,11,11,2020-11-11,CICLISTA-TAXI
LC-2020-0608155,1,2020,11,11,2020-11-11,CICLISTA-SD
LC-2020-0608204,1,2020,11,11,2020-11-11,CICLISTA-CICLISTA
LC-2020-0608362,1,2020,11,11,2020-11-11,CICLISTA-AUTO
LC-2020-0608537,1,2020,11,11,2020-11-11,CICLISTA-MOTO
LC-2020-0609413,1,2020,11,12,2020-11-12,CICLISTA-AUTO
LC-2020-0609468,1,2020,11,12,2020-11-12,CICLISTA-AUTO
LC-2020-0609524,1,2020,11,12,2020-11-12,CICLISTA-SD
LC-2020-0609545,1,2020,11,12,2020-11-12,CICLISTA-AUTO
LC-2020-0609986,1,2020,11,12,2020-11-12,CICLISTA-AUTO
LC-2020-0610208,1,2020,11,12,2020-11-12,CICLISTA-SD
LC-2020-0610555,1,2020,11,13,2020-11-13,CICLISTA-SD
LC-2020-0610647,1,2020,11,13,2020-11-13,CICLISTA-AUTO
LC-2020-0612275,1,2020,11,13,2020-11-13,CICLISTA-CAMIONETA
LC-2020-0612678,1,2020,11,13,2020-11-13,CICLISTA-AUTO
LC-2020-0612685,1,2020,11,13,2020-11-13,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0612691,1,2020,11,13,2020-11-13,CICLISTA-SD
LC-2020-0612982,1,2020,11,13,2020-11-13,CICLISTA-AUTO
LC-2020-0613201,1,2020,11,14,2020-11-14,CICLISTA-CAMIONETA
LC-2020-0613487,1,2020,11,14,2020-11-14,CICLISTA-AUTO
LC-2020-0613872,1,2020,11,14,2020-11-14,CICLISTA-CAMIONETA
LC-2020-0614196,1,2020,11,14,2020-11-14,CICLISTA-AUTO
LC-2020-0614280,1,2020,11,15,2020-11-15,CICLISTA-AUTO
LC-2020-0614789,1,2020,11,15,2020-11-15,CICLISTA-SD
LC-2020-0615146,1,2020,11,15,2020-11-15,CICLISTA-AUTO
LC-2020-0615163,2,2020,11,15,2020-11-15,CICLISTA-SD
LC-2020-0615183,1,2020,11,15,2020-11-15,CICLISTA-AUTO
LC-2020-0615766,1,2020,11,16,2020-11-16,CICLISTA-SD
LC-2020-0616113,1,2020,11,16,2020-11-16,CICLISTA-AUTO
LC-2020-0616318,1,2020,11,16,2020-11-16,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0616385,1,2020,11,16,2020-11-16,CICLISTA-AUTO
LC-2020-0616610,2,2020,11,16,2020-11-16,CICLISTA-SD
LC-2020-0616836,1,2020,11,17,2020-11-17,CICLISTA-MOTO
LC-2020-0617970,1,2020,11,17,2020-11-17,CICLISTA-TAXI
LC-2020-0617976,1,2020,11,17,2020-11-17,CICLISTA-AUTO
LC-2020-0618260,1,2020,11,17,2020-11-17,CICLISTA-CAMIONETA
LC-2020-0618956,1,2020,11,18,2020-11-18,CICLISTA-SD
LC-2020-0619899,1,2020,11,18,2020-11-18,CICLISTA-AUTO
LC-2020-0619928,1,2020,11,18,2020-11-18,CICLISTA-AUTO
LC-2020-0620247,1,2020,11,19,2020-11-19,CICLISTA-AUTO
LC-2020-0621123,1,2020,11,19,2020-11-19,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0621597,1,2020,11,19,2020-11-19,CICLISTA-AUTO
LC-2020-0621936,1,2020,11,20,2020-11-20,CICLISTA-CAMIONETA
LC-2020-0622713,1,2020,11,20,2020-11-20,CICLISTA-AUTO
LC-2020-0622945,1,2020,11,20,2020-11-20,CICLISTA-AUTO
LC-2020-0623180,1,2020,11,20,2020-11-20,CICLISTA-CAMION
LC-2020-0623467,1,2020,11,20,2020-11-20,CICLISTA-SD
LC-2020-0623471,1,2020,11,20,2020-11-20,CICLISTA-AUTO
LC-2020-0623533,1,2020,11,20,2020-11-20,CICLISTA-AUTO
LC-2020-0624142,1,2020,11,21,2020-11-21,CICLISTA-CAMIONETA
LC-2020-0624395,1,2020,11,21,2020-11-21,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0624862,1,2020,11,22,2020-11-22,CICLISTA-AUTO
LC-2020-0624875,1,2020,11,22,2020-11-22,CICLISTA-SD
LC-2020-0626403,1,2020,11,23,2020-11-23,CICLISTA-AUTO
LC-2020-0626622,1,2020,11,23,2020-11-23,CICLISTA-AUTO
LC-2020-0626754,1,2020,11,24,2020-11-24,MOTO-CICLISTA
LC-2020-0627674,1,2020,11,24,2020-11-24,CICLISTA-AUTO
LC-2020-0628309,1,2020,11,24,2020-11-24,CICLISTA-SD
LC-2020-0629103,1,2020,11,25,2020-11-25,CICLISTA-AUTO
LC-2020-0629449,1,2020,11,25,2020-11-25,CICLISTA-AUTO
LC-2020-0629795,1,2020,11,25,2020-11-25,CICLISTA-AUTO
LC-2020-0630161,1,2020,11,25,2020-11-25,CICLISTA-CAMIONETA
LC-2020-0631333,1,2020,11,26,2020-11-26,CICLISTA-AUTO
LC-2020-0631375,1,2020,11,26,2020-11-26,CICLISTA-AUTO
LC-2020-0631438,1,2020,11,26,2020-11-26,CICLISTA-AUTO
LC-2020-0631485,1,2020,11,26,2020-11-26,CICLISTA-TAXI
LC-2020-0631593,1,2020,11,26,2020-11-26,CICLISTA-AUTO
LC-2020-0631697,1,2020,11,26,2020-11-26,CICLISTA-AUTO
LC-2020-0631794,2,2020,11,26,2020-11-26,CICLISTA-MOTO
LC-2020-0632408,1,2020,11,27,2020-11-27,CICLISTA-TAXI
LC-2020-0632510,1,2020,11,27,2020-11-27,CICLISTA-SD
LC-2020-0632923,1,2020,11,27,2020-11-27,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0633116,1,2020,11,27,2020-11-27,CICLISTA-AUTO
LC-2020-0633446,1,2020,11,27,2020-11-27,CICLISTA-SD
LC-2020-0633710,1,2020,11,28,2020-11-28,CICLISTA-AUTO
LC-2020-0634130,1,2020,11,28,2020-11-28,CICLISTA-AUTO
LC-2020-0635434,1,2020,11,29,2020-11-29,CICLISTA-SD
LC-2020-0635450,1,2020,11,29,2020-11-29,CICLISTA-AUTO
LC-2020-0635646,1,2020,11,29,2020-11-29,CICLISTA-SD
LC-2020-0636007,1,2020,11,30,2020-11-30,CICLISTA-AUTO
LC-2020-0637472,1,2020,11,30,2020-11-30,CICLISTA-MOTO
LC-2020-0637572,1,2020,11,30,2020-11-30,CICLISTA-AUTO
LC-2020-0638095,1,2020,12,1,2020-12-01,CICLISTA-CAMIONETA
LC-2020-0638562,1,2020,12,1,2020-12-01,CICLISTA-AUTO
LC-2020-0638716,1,2020,12,1,2020-12-01,AUTO-CICLISTA
LC-2020-0638796,1,2020,12,1,2020-12-01,CICLISTA-AUTO
LC-2020-0638847,1,2020,12,1,2020-12-01,CICLISTA-AUTO
LC-2020-0639855,1,2020,12,2,2020-12-02,CICLISTA-AUTO
LC-2020-0640268,1,2020,12,2,2020-12-02,CICLISTA-SD
LC-2020-0640546,1,2020,12,2,2020-12-02,CICLISTA-AUTO
LC-2020-0641842,1,2020,12,3,2020-12-03,CICLISTA-AUTO
LC-2020-0642343,1,2020,12,3,2020-12-03,CICLISTA-AUTO
LC-2020-0642700,1,2020,12,3,2020-12-03,CICLISTA-AUTO
LC-2020-0644364,1,2020,12,4,2020-12-04,PEATON-CICLISTA
LC-2020-0644582,1,2020,12,5,2020-12-05,CICLISTA-AUTO
LC-2020-0645066,1,2020,12,5,2020-12-05,CICLISTA-AUTO
LC-2020-0645378,1,2020,12,5,2020-12-05,CICLISTA-AUTO
LC-2020-0645968,1,2020,12,6,2020-12-06,CICLISTA-SD
LC-2020-0647491,1,2020,12,8,2020-12-08,CICLISTA-SD
LC-2020-0647529,1,2020,12,8,2020-12-08,CICLISTA-TAXI
LC-2020-0649789,1,2020,12,9,2020-12-09,CICLISTA-AUTO
LC-2020-0651083,1,2020,12,10,2020-12-10,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0651442,1,2020,12,10,2020-12-10,CICLISTA-CAMIONETA
LC-2020-0653958,1,2020,12,11,2020-12-11,CICLISTA-SD
LC-2020-0655871,1,2020,12,13,2020-12-13,CICLISTA-AUTO
LC-2020-0656081,1,2020,12,13,2020-12-13,CICLISTA-AUTO
LC-2020-0656468,1,2020,12,14,2020-12-14,CICLISTA-CAMION
LC-2020-0660735,1,2020,12,16,2020-12-16,CICLISTA-TAXI
LC-2020-0660892,1,2020,12,16,2020-12-16,CICLISTA-SD
LC-2020-0661995,1,2020,12,16,2020-12-16,CICLISTA-MOVIL
LC-2020-0662116,1,2020,12,16,2020-12-16,CICLISTA-AUTO
LC-2020-0662193,1,2020,12,16,2020-12-16,CICLISTA-AUTO
LC-2020-0662265,1,2020,12,16,2020-12-16,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0662998,1,2020,12,17,2020-12-17,CICLISTA-AUTO
LC-2020-0663155,1,2020,12,17,2020-12-17,CICLISTA-AUTO
LC-2020-0664012,1,2020,12,17,2020-12-17,CICLISTA-AUTO
LC-2020-0665123,1,2020,12,18,2020-12-18,CICLISTA-AUTO
LC-2020-0665873,1,2020,12,18,2020-12-18,CICLISTA-SD
LC-2020-0667058,1,2020,12,19,2020-12-19,CICLISTA-CICLISTA
LC-2020-0667329,1,2020,12,20,2020-12-20,CICLISTA-AUTO
LC-2020-0672874,1,2020,12,23,2020-12-23,CICLISTA-CAMIONETA
LC-2020-0673186,1,2020,12,23,2020-12-23,CICLISTA-AUTO
LC-2020-0674761,1,2020,12,24,2020-12-24,CICLISTA-AUTO
LC-2020-0675005,1,2020,12,24,2020-12-24,CICLISTA-TRANSPORTE PUBLICO
LC-2020-0679866,1,2020,12,28,2020-12-28,CICLISTA-MOTO
LC-2020-0000125,1,2020,1,1,2020-01-01,MOTO-OBJETO FIJO
LC-2020-0000427,2,2020,1,1,2020-01-01,AUTO-AUTO
LC-2020-0000507,1,2020,1,1,2020-01-01,AUTO-OBJETO FIJO
LC-2020-0000558,3,2020,1,1,2020-01-01,MOTO-AUTO
LC-2020-0000665,1,2020,1,1,2020-01-01,AUTO-AUTO
LC-2020-0000750,1,2020,1,1,2020-01-01,MOTO-SD
LC-2020-0000841,1,2020,1,1,2020-01-01,PEATON-TAXI
LC-2020-0000859,1,2020,1,1,2020-01-01,PEATON-SD
LC-2020-0001118,2,2020,1,2,2020-01-02,MOTO-AUTO
LC-2020-0001193,1,2020,1,2,2020-01-02,AUTO-AUTO
LC-2020-0001446,1,2020,1,2,2020-01-02,MOTO-TAXI
LC-2020-0001530,1,2020,1,2,2020-01-02,PEATON-TRANSPORTE PUBLICO
LC-2020-0001632,2,2020,1,2,2020-01-02,MOTO-OBJETO FIJO
LC-2020-0001767,1,2020,1,2,2020-01-02,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2020-0001867,2,2020,1,2,2020-01-02,MOTO-SD
LC-2020-0002155,1,2020,1,2,2020-01-02,MOTO-CAMIONETA
LC-2020-0002360,1,2020,1,2,2020-01-02,MOTO-AUTO
LC-2020-0002428,2,2020,1,2,2020-01-02,AUTO-AUTO
LC-2020-0002854,1,2020,1,2,2020-01-02,AUTO-CAMION
LC-2020-0002966,1,2020,1,2,2020-01-02,PEATON-AUTO
LC-2020-0003035,1,2020,1,2,2020-01-02,MOTO-AUTO
LC-2020-0003262,1,2020,1,2,2020-01-02,MOTO-TAXI
LC-2020-0003286,1,2020,1,2,2020-01-02,AUTO-AUTO
LC-2020-0003335,1,2020,1,2,2020-01-02,PEATON-AUTO
LC-2020-0003528,1,2020,1,2,2020-01-02,MOTO-AUTO
LC-2020-0003578,1,2020,1,2,2020-01-02,SD-SD
LC-2020-0003591,1,2020,1,2,2020-01-02,AUTO-AUTO
LC-2020-0003627,1,2020,1,2,2020-01-02,MOTO-AUTO
LC-2020-0003638,1,2020,1,2,2020-01-02,PEATON-AUTO
LC-2020-0003734,1,2020,1,2,2020-01-02,MOTO-CAMIONETA
LC-2020-0004110,1,2020,1,3,2020-01-03,MOTO-AUTO
LC-2020-0004703,1,2020,1,3,2020-01-03,MOTO-AUTO
LC-2020-0004942,1,2020,1,3,2020-01-03,PEATON-SD
LC-2020-0005673,1,2020,1,3,2020-01-03,MOTO-CAMIONETA
LC-2020-0005966,1,2020,1,3,2020-01-03,MOTO-SD
LC-2020-0006180,1,2020,1,3,2020-01-03,MOTO-SD
LC-2020-0006230,1,2020,1,3,2020-01-03,MOTO-OBJETO FIJO
LC-2020-0006236,1,2020,1,3,2020-01-03,MOTO-AUTO
LC-2020-0006279,1,2020,1,3,2020-01-03,MOTO-TAXI
LC-2020-0006295,1,2020,1,3,2020-01-03,CAMIONETA-TAXI
LC-2020-0006458,1,2020,1,3,2020-01-03,PEATON-TRANSPORTE PUBLICO
LC-2020-0006484,1,2020,1,3,2020-01-03,MOTO-AUTO
LC-2020-0006639,1,2020,1,4,2020-01-04,MOTO-AUTO
LC-2020-0006701,1,2020,1,4,2020-01-04,MOTO-SD
LC-2020-0006788,1,2020,1,4,2020-01-04,MOTO-AUTO
LC-2020-0006870,2,2020,1,4,2020-01-04,AUTO-SD
LC-2020-0006888,1,2020,1,4,2020-01-04,SD-SD
LC-2020-0006961,1,2020,1,4,2020-01-04,MOTO-AUTO
LC-2020-0007058,1,2020,1,4,2020-01-04,SD-SD
LC-2020-0007083,1,2020,1,4,2020-01-04,AUTO-SD
LC-2020-0007203,1,2020,1,4,2020-01-04,MOTO-AUTO
LC-2020-0007207,1,2020,1,4,2020-01-04,MOTO-AUTO
LC-2020-0007216,4,2020,1,4,2020-01-04,CAMIONETA-AUTO
LC-2020-0007341,2,2020,1,4,2020-01-04,SD-SD
LC-2020-0007775,1,2020,1,4,2020-01-04,SD-AUTO
LC-2020-0007808,1,2020,1,4,2020-01-04,MOTO-AUTO
LC-2020-0007906,1,2020,1,5,2020-01-05,MOTO-AUTO
LC-2020-0007937,1,2020,1,5,2020-01-05,SD-SD
LC-2020-0007964,1,2020,1,5,2020-01-05,PEATON-CAMIONETA
LC-2020-0008065,1,2020,1,5,2020-01-05,MOTO-AUTO
LC-2020-0008263,1,2020,1,5,2020-01-05,AUTO-SD
LC-2020-0008330,1,2020,1,5,2020-01-05,MOTO-AUTO
LC-2020-0008730,1,2020,1,5,2020-01-05,MOTO-TAXI
LC-2020-0008835,1,2020,1,5,2020-01-05,MOTO-AUTO
LC-2020-0008854,1,2020,1,5,2020-01-05,MOTO-AUTO
LC-2020-0008877,2,2020,1,5,2020-01-05,AUTO-AUTO
LC-2020-0008883,1,2020,1,5,2020-01-05,MOTO-OTRO
LC-2020-0009129,1,2020,1,5,2020-01-05,MOTO-CAMIONETA
LC-2020-0009247,1,2020,1,6,2020-01-06,AUTO-CAMIONETA
LC-2020-0009521,2,2020,1,6,2020-01-06,MOTO-TAXI
LC-2020-0009813,1,2020,1,6,2020-01-06,PEATON-SD
LC-2020-0009903,1,2020,1,6,2020-01-06,MOTO-CAMIONETA
LC-2020-0009913,2,2020,1,6,2020-01-06,TAXI-MOVIL
LC-2020-0010060,1,2020,1,6,2020-01-06,SD-MOTO
LC-2020-0010074,1,2020,1,6,2020-01-06,AUTO-AUTO
LC-2020-0010731,1,2020,1,6,2020-01-06,PEATON-AUTO
LC-2020-0010864,1,2020,1,6,2020-01-06,MOTO-AUTO
LC-2020-0010966,1,2020,1,6,2020-01-06,PEATON-TRANSPORTE PUBLICO
LC-2020-0010967,1,2020,1,6,2020-01-06,PEATON-MOTO
LC-2020-0011063,1,2020,1,6,2020-01-06,TRANSPORTE PUBLICO-SD
LC-2020-0011192,1,2020,1,6,2020-01-06,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2020-0011571,1,2020,1,6,2020-01-06,MOTO-AUTO
LC-2020-0011696,1,2020,1,6,2020-01-06,MOTO-TRANSPORTE PUBLICO
LC-2020-0010446,1,2020,1,6,2020-01-06,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2020-0012051,1,2020,1,7,2020-01-07,MOTO-AUTO
LC-2020-0012057,1,2020,1,7,2020-01-07,MOTO-SD
LC-2020-0012065,1,2020,1,7,2020-01-07,MOTO-AUTO
LC-2020-0012172,1,2020,1,7,2020-01-07,AUTO-AUTO
LC-2020-0012694,2,2020,1,7,2020-01-07,MIXTO-TRANSPORTE PUBLICO
LC-2020-0012751,1,2020,1,7,2020-01-07,PEATON-SD
LC-2020-0012755,1,2020,1,7,2020-01-07,MOTO-AUTO
LC-2020-0012993,3,2020,1,7,2020-01-07,TRANSPORTE PUBLICO-CAMIONETA
LC-2020-0013224,1,2020,1,7,2020-01-07,SD-SD
LC-2020-0013250,1,2020,1,7,2020-01-07,PEATON-SD
LC-2020-0013340,1,2020,1,7,2020-01-07,MOTO-SD
LC-2020-0013361,1,2020,1,7,2020-01-07,MOTO-AUTO
LC-2020-0013385,1,2020,1,7,2020-01-07,MOTO-SD
LC-2020-0013653,2,2020,1,7,2020-01-07,MOTO-CAMIONETA
LC-2020-0013687,1,2020,1,7,2020-01-07,PEATON-AUTO
LC-2020-0013765,1,2020,1,7,2020-01-07,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2020-0013822,1,2020,1,7,2020-01-07,PEATON-TAXI
LC-2020-0013875,3,2020,1,7,2020-01-07,MOTO-SD
LC-2020-0014029,1,2020,1,7,2020-01-07,MOTO-CAMIONETA
LC-2020-0014089,1,2020,1,7,2020-01-07,AUTO-CAMIONETA
LC-2020-0014160,2,2020,1,7,2020-01-07,MOTO-AUTO
LC-2020-0014203,1,2020,1,7,2020-01-07,MOTO-SD
LC-2020-0014239,1,2020,1,7,2020-01-07,MOTO-AUTO
LC-2020-0014384,1,2020,1,7,2020-01-07,MOTO-TAXI
LC-2020-0014401,1,2020,1,7,2020-01-07,PEATON-MOTO
LC-2020-0014548,1,2020,1,7,2020-01-07,MOTO-AUTO
LC-2020-0014784,1,2020,1,8,2020-01-08,SD-SD
LC-2020-0014991,1,2020,1,8,2020-01-08,MOTO-CAMIONETA
LC-2020-0015086,1,2020,1,8,2020-01-08,CAMIONETA-SD
LC-2020-0015519,1,2020,1,8,2020-01-08,TRANSPORTE PUBLICO-SD
LC-2020-0015770,1,2020,1,8,2020-01-08,MOTO-SD
LC-2020-0015846,1,2020,1,8,2020-01-08,PEATON-AUTO
LC-2020-0015912,1,2020,1,8,2020-01-08,PEATON-TRANSPORTE PUBLICO
LC-2020-0016078,1,2020,1,8,2020-01-08,MOTO-MOTO
LC-2020-0016107,1,2020,1,8,2020-01-08,CAMION-SD
LC-2020-0016213,2,2020,1,8,2020-01-08,AUTO-CAMION
LC-2020-0016221,2,2020,1,8,2020-01-08,AUTO-AUTO
LC-2020-0016315,1,2020,1,8,2020-01-08,MOTO-AUTO
LC-2020-0016378,1,2020,1,8,2020-01-08,PEATON-TAXI
LC-2020-0016382,1,2020,1,8,2020-01-08,PEATON-TRANSPORTE PUBLICO
LC-2020-0016403,1,2020,1,8,2020-01-08,MOTO-AUTO
LC-2020-0016467,1,2020,1,8,2020-01-08,PEATON-MOTO
LC-2020-0016895,1,2020,1,8,2020-01-08,MOTO-AUTO
LC-2020-0015215,1,2020,1,8,2020-01-08,MOTO-AUTO
LC-2020-0017113,1,2020,1,9,2020-01-09,MOTO-SD
LC-2020-0017158,1,2020,1,9,2020-01-09,AUTO-AUTO
LC-2020-0017627,1,2020,1,9,2020-01-09,AUTO-CAMION
LC-2020-0018025,1,2020,1,9,2020-01-09,TRANSPORTE PUBLICO-CAMIONETA
LC-2020-0018081,1,2020,1,9,2020-01-09,PEATON-AUTO
LC-2020-0018088,1,2020,1,9,2020-01-09,PEATON-CAMIONETA
LC-2020-0018203,1,2020,1,9,2020-01-09,PEATON-AUTO
LC-2020-0018354,1,2020,1,9,2020-01-09,MOTO-CAMION
LC-2020-0018385,1,2020,1,9,2020-01-09,PEATON-CAMIONETA
LC-2020-0018404,1,2020,1,9,2020-01-09,SD-SD
LC-2020-0018602,1,2020,1,9,2020-01-09,PEATON-TAXI
LC-2020-0018621,1,2020,1,9,2020-01-09,MOTO-AUTO
LC-2020-0018769,1,2020,1,9,2020-01-09,MOTO-SD
LC-2020-0018828,1,2020,1,9,2020-01-09,PEATON-AUTO
LC-2020-0019065,1,2020,1,9,2020-01-09,MOTO-TAXI
LC-2020-0019071,1,2020,1,9,2020-01-09,TRANSPORTE PUBLICO-SD
LC-2020-0019256,1,2020,1,9,2020-01-09,MOTO-CAMIONETA
LC-2020-0019270,5,2020,1,9,2020-01-09,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO
LC-2020-0019282,1,2020,1,9,2020-01-09,MOTO-SD
LC-2020-0019349,1,2020,1,9,2020-01-09,MOTO-AUTO
LC-2020-0019581,1,2020,1,9,2020-01-09,MOTO-AUTO
LC-2020-0019619,1,2020,1,9,2020-01-09,MOTO-TAXI
LC-2020-0019737,1,2020,1,9,2020-01-09,AUTO-OBJETO FIJO
